date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:51	5644/5644	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:22:51%20GMT	http://mitsubishisavico.com.vn/robots.txt		(from )
13:22:52	46970/46970	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:22:51%20GMT	http://mitsubishisavico.com.vn/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/index.html	(from )
13:22:52	318/318	---MCZ	200	added ('OK')	image/png	etag:W/%225902ee3d-13e%22	http://mitsubishisavico.com.vn/public/img/favicon.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/favicon.png	(from http://mitsubishisavico.com.vn/)
13:22:54	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2015%20Sep%202018%2006:22:55%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/HOC/WEB/mitsubishi/mitsubishi/www.googletagmanager.com/gtm.35445.delayed	(from http://mitsubishisavico.com.vn/)
13:22:55	580941/580941	---MCZ	200	added ('OK')	text/css	etag:W/%225a0d6b86-8dd4d%22	http://mitsubishisavico.com.vn/public/css/combined.css	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/css/combined.css	(from http://mitsubishisavico.com.vn/)
13:22:55	6915/6915	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Nov%202017%2016:38:02%20GMT	http://mitsubishisavico.com.vn/public/img/main-logo.svg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/main-logo.svg	(from http://mitsubishisavico.com.vn/)
13:22:57	39087/39087	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:22:56%20GMT	http://mitsubishisavico.com.vn/gioi-thieu/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/gioi-thieu/index.html	(from http://mitsubishisavico.com.vn/)
13:22:57	9079/9079	---MCZ	200	added ('OK')	image/png	etag:W/%225912c540-2377%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Logo.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Logo.png	(from http://mitsubishisavico.com.vn/)
13:22:58	350531/350531	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:22:57%20GMT	http://mitsubishisavico.com.vn/san-pham/mirage/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/mirage/index.html	(from http://mitsubishisavico.com.vn/)
13:23:00	18837/18837	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:15%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/mirage.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/mirageed8d.png	(from http://mitsubishisavico.com.vn/)
13:23:00	405954/405954	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:22:59%20GMT	http://mitsubishisavico.com.vn/san-pham/attrage/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/attrage/index.html	(from http://mitsubishisavico.com.vn/)
13:23:01	19932/19932	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:09%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/attrage.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/attrageed8d.png	(from http://mitsubishisavico.com.vn/)
13:23:03	409109/409109	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:00%20GMT	http://mitsubishisavico.com.vn/san-pham/outlander/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/outlander/index.html	(from http://mitsubishisavico.com.vn/)
13:23:04	508926/508926	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:03%20GMT	http://mitsubishisavico.com.vn/san-pham/pajero-sport/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/pajero-sport/index.html	(from http://mitsubishisavico.com.vn/)
13:23:05	19077/19077	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:24%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/outlander.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/outlandered8d.png	(from http://mitsubishisavico.com.vn/)
13:23:05	15976/15976	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:21%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/new-pajero-sport.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/new-pajero-sported8d.png	(from http://mitsubishisavico.com.vn/)
13:23:07	560589/560589	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:05%20GMT	http://mitsubishisavico.com.vn/san-pham/triton/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/triton/index.html	(from http://mitsubishisavico.com.vn/)
13:23:08	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:23:07%20GMT	http://mitsubishisavico.com.vn/san-pham/all-new-xpander1/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/all-new-xpander1/index.html	(from http://mitsubishisavico.com.vn/)
13:23:08	18512/18512	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:29%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/triton.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/tritoned8d.png	(from http://mitsubishisavico.com.vn/)
13:23:09	84399/84399	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:08%20GMT	http://mitsubishisavico.com.vn/bang-gia/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/bang-gia/index.html	(from http://mitsubishisavico.com.vn/)
13:23:09	16654/16654	---M-Z	200	added ('OK')	image/png	date:Fri,%2003%20Aug%202018%2004:14:26%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2018/08/xpander.png?width=400&height=160	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2018/08/xpandered8d.png	(from http://mitsubishisavico.com.vn/)
13:23:10	41595/41595	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:09%20GMT	http://mitsubishisavico.com.vn/mua-xe/mua-xe-tra-gop/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/mua-xe/mua-xe-tra-gop/index.html	(from http://mitsubishisavico.com.vn/)
13:23:11	95957/95957	---M--	200	added ('OK')	application/javascript	etag:%225902ee51-176d5%22	http://mitsubishisavico.com.vn/public/js/vendor/jquery.js	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/js/vendor/jquery.js	(from http://mitsubishisavico.com.vn/)
13:23:12	41211/41211	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:23:12%20GMT	http://mitsubishisavico.com.vn/mua-xe/mua-xe-theo-lo/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/mua-xe/mua-xe-theo-lo/index.html	(from http://mitsubishisavico.com.vn/)
13:24:15	402799/402799	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225b6d58b0-6256f%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2018/08/Xpander_HeroBannerMMV.jpg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2018/08/Xpander_HeroBannerMMV.jpg	(from http://mitsubishisavico.com.vn/)
13:24:16	37156/37156	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:24:15%20GMT	http://mitsubishisavico.com.vn/mua-xe/quy-trinh-mua-xe/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/mua-xe/quy-trinh-mua-xe/index.html	(from http://mitsubishisavico.com.vn/)
13:24:54	234938/234938	---MCZ	200	added ('OK')	image/png	etag:W/%225912c6a5-395ba%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Su-Kien-Dai-Ly-1.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Su-Kien-Dai-Ly-1.png	(from http://mitsubishisavico.com.vn/)
13:24:55	45220/45220	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:24:54%20GMT	http://mitsubishisavico.com.vn/mua-xe/dang-ky-lai-thu/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/mua-xe/dang-ky-lai-thu/index.html	(from http://mitsubishisavico.com.vn/)
13:24:59	20791/20791	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225902ee73-5137%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/link-3.jpg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/link-3.jpg	(from http://mitsubishisavico.com.vn/)
13:24:59	45433/45433	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:24:59%20GMT	http://mitsubishisavico.com.vn/mua-xe/bao-gia-chi-tiet/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/mua-xe/bao-gia-chi-tiet/index.html	(from http://mitsubishisavico.com.vn/)
13:25:01	678369/678369	---MCZ	200	added ('OK')	image/png	etag:W/%225912c760-a59e1%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Baner-2-1.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/Baner-2-1.png	(from http://mitsubishisavico.com.vn/)
13:25:02	44251/44251	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:01%20GMT	http://mitsubishisavico.com.vn/tin-tuc/dich-vu-cham-soc-gian-lanh-dieu-hoa-o-to-n533.html	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/tin-tuc/dich-vu-cham-soc-gian-lanh-dieu-hoa-o-to-n533.html	(from http://mitsubishisavico.com.vn/)
13:25:02	34142/34142	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:02%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/gioi-thieu-dich-vu/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/gioi-thieu-dich-vu/index.html	(from http://mitsubishisavico.com.vn/)
13:25:03	36009/36009	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:02%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/bao-duong-dinh-ky/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/bao-duong-dinh-ky/index.html	(from http://mitsubishisavico.com.vn/)
13:25:04	35992/35992	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:03%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/sua-chua/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/sua-chua/index.html	(from http://mitsubishisavico.com.vn/)
13:25:07	18837/18837	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:15%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/mirage.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/mirage.png	(from http://mitsubishisavico.com.vn/)
13:25:07	40817/40817	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:07%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/chinh-sach-bao-hanh/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/chinh-sach-bao-hanh/index.html	(from http://mitsubishisavico.com.vn/)
13:25:11	19932/19932	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:09%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/attrage.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/attrage.png	(from http://mitsubishisavico.com.vn/)
13:25:11	35721/35721	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:11%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/phu-tung-chinh-hieu/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/phu-tung-chinh-hieu/index.html	(from http://mitsubishisavico.com.vn/)
13:25:15	19077/19077	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:24%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/outlander.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/outlander.png	(from http://mitsubishisavico.com.vn/)
13:25:15	47918/47918	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:15%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/dat-lich-bao-duong/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/dat-lich-bao-duong/index.html	(from http://mitsubishisavico.com.vn/)
13:25:18	15976/15976	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:21%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/new-pajero-sport.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/new-pajero-sport.png	(from http://mitsubishisavico.com.vn/)
13:25:19	41818/41818	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:18%20GMT	http://mitsubishisavico.com.vn/tin-tuc/su-kien-noi-bat-c2/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/tin-tuc/su-kien-noi-bat-c2/index.html	(from http://mitsubishisavico.com.vn/)
13:25:22	18512/18512	---M-Z	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2004:41:29%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/triton.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2017/05/triton.png	(from http://mitsubishisavico.com.vn/)
13:25:23	38002/38002	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:22%20GMT	http://mitsubishisavico.com.vn/tin-tuc/tin-khuyen-mai-c5/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/tin-tuc/tin-khuyen-mai-c5/index.html	(from http://mitsubishisavico.com.vn/)
13:25:25	16654/16654	---M-Z	200	added ('OK')	image/png	date:Fri,%2003%20Aug%202018%2004:14:26%20GMT	http://www.mitsubishi-motors.com.vn/w/wp-content/uploads/2018/08/xpander.png	D:/HOC/WEB/mitsubishi/mitsubishi/www.mitsubishi-motors.com.vn/w/wp-content/uploads/2018/08/xpander.png	(from http://mitsubishisavico.com.vn/)
13:25:26	41167/41167	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:26%20GMT	http://mitsubishisavico.com.vn/tin-tuc/tin-tong-hop-c3/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/tin-tuc/tin-tong-hop-c3/index.html	(from http://mitsubishisavico.com.vn/)
13:25:58	198206/198206	---MCZ	200	added ('OK')	image/png	etag:W/%225912c48f-3063e%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/google-map-da-nang.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/04/google-map-da-nang.png	(from http://mitsubishisavico.com.vn/)
13:25:59	39963/39963	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:58%20GMT	http://mitsubishisavico.com.vn/tin-tuc/tin-tuyen-dung-c4/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/tin-tuc/tin-tuyen-dung-c4/index.html	(from http://mitsubishisavico.com.vn/)
13:25:59	797/797	---MCZ	200	added ('OK')	image/png	etag:W/%225902ee3e-31d%22	http://mitsubishisavico.com.vn/public/img/home/intro-1.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/home/intro-1.png	(from http://mitsubishisavico.com.vn/)
13:25:59	1047066/1047066	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225ae1527b-ffa1a%22	http://mitsubishisavico.com.vn/w/wp-content/uploads/2017/12/Web.jpg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/w/wp-content/uploads/2017/12/Web.jpg	(from http://mitsubishisavico.com.vn/)
13:26:00	35416/35416	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:25:59%20GMT	http://mitsubishisavico.com.vn/lien-he/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/lien-he/index.html	(from http://mitsubishisavico.com.vn/)
13:26:00	39402/39402	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:26:00%20GMT	http://mitsubishisavico.com.vn/khuyen-mai/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/khuyen-mai/index.html	(from http://mitsubishisavico.com.vn/)
13:26:01	936/936	---MCZ	200	added ('OK')	image/png	etag:W/%225902ee3e-3a8%22	http://mitsubishisavico.com.vn/public/img/home/intro-2.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/home/intro-2.png	(from http://mitsubishisavico.com.vn/)
13:26:01	817/817	---MCZ	200	added ('OK')	image/png	etag:W/%225902ee3e-331%22	http://mitsubishisavico.com.vn/public/img/home/intro-3.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/home/intro-3.png	(from http://mitsubishisavico.com.vn/)
13:26:01	1061/1061	---MCZ	200	added ('OK')	image/png	etag:W/%225902ee3e-425%22	http://mitsubishisavico.com.vn/public/img/home/intro-4.png	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/home/intro-4.png	(from http://mitsubishisavico.com.vn/)
13:26:02	489/489	---M--	200	added ('OK')	application/javascript	etag:%225902ee51-1e9%22	http://mitsubishisavico.com.vn/public/js/theme/home-page.js	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/js/theme/home-page.js	(from http://mitsubishisavico.com.vn/)
13:26:03	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:02%20GMT	http://mitsubishisavico.com.vn/san-pham/pajero1/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/pajero1/index.html	(from http://mitsubishisavico.com.vn/)
13:26:05	212913/212913	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:26:04%20GMT	http://mitsubishisavico.com.vn/san-pham/outlander-sport/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/outlander-sport/index.html	(from http://mitsubishisavico.com.vn/)
13:26:06	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:05%20GMT	http://mitsubishisavico.com.vn/san-pham/pajero-sport1/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/san-pham/pajero-sport1/index.html	(from http://mitsubishisavico.com.vn/)
13:26:06	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:06%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.eot	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:08	35984/35984	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Sep%202018%2006:26:06%20GMT	http://mitsubishisavico.com.vn/dich-vu-hau-mai/cuu-ho-giao-thong/	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/dich-vu-hau-mai/cuu-ho-giao-thong/index.html	(from http://mitsubishisavico.com.vn/)
13:26:08	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:08%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.eot?	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regulard41d.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:09	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:08%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.woff2	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.woff2	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:09	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:09%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.woff	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.woff	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:10	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:09%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.ttf	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.ttf	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:10	31556/31556	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Sep%202018%2006:26:10%20GMT	http://mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.svg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/glyphicons-halflings-regular.svg	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:21	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.eot	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:33	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.eot?	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfontd41d.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:26:46	83588/83588	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.woff	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.woff	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:08	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.ttf	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.ttf	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:11	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.svg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/font-awesome/fontawesome-webfont.svg	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:14	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/slick/slick.eot	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/slick/slick.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:14	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/slick/slick.eot?	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/slick/slickd41d.eot	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:15	1380/1380	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/slick/slick.woff	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/slick/slick.woff	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:15	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/slick/slick.ttf	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/slick/slick.ttf	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:15	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Apr%202017%2007:24:45%20GMT	http://mitsubishisavico.com.vn/public/fonts/slick/slick.svg	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/fonts/slick/slick.svg	(from http://mitsubishisavico.com.vn/public/css/combined.css)
13:27:17	4178/4178	---MCZ	200	added ('OK')	image/gif	etag:W/%225902ee3d-1052%22	http://mitsubishisavico.com.vn/public/img/ajax-loader.gif	D:/HOC/WEB/mitsubishi/mitsubishi/mitsubishisavico.com.vn/public/img/ajax-loader.gif	(from http://mitsubishisavico.com.vn/public/css/combined.css)
